image,truth,verdict,reason,elapsed_ms,locate,pitch_r,hole_r,n_holes,n_checked,hole_index,hole_cx,hole_cy,contrast,ring_count,ring_radii,flange_r,feature_a,corner_angle,corner_cx,corner_cy,in_frame,stage,hough_n,mark_r_ratio,circ,ok,sweep_q,sweep_pol,sweep_pass,sweep_combo,circ_curve,hole_valid_marks,corners_in_frame,feature_b,hole_passed
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,2,886.08,623.95,136.3,2,0.972|1.264,1.217,1,131.0,828.09,655.92,1,ok,,0.482,0.855,1,246.0,INV,2,16,0.651|0.140|0.343|0.581|0.712|0.519|0.798|0.855,2,4,1,1
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,7,886.6,414.41,126.6,1,1.166,1.243,1,-131.0,828.86,381.99,1,ok,,0.292,0.857,1,155.0,INV,4,16,0.726|0.693|0.264|0.523|0.857|0.854|0.855|0.855,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,7,886.6,414.41,126.6,1,1.166,1.243,1,-59.5,900.67,340.72,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,7,886.6,414.41,126.6,1,1.166,1.243,1,60.0,943.8,462.94,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,7,886.6,414.41,126.6,1,1.166,1.243,1,131.0,862.53,476.09,1,gate_miss,1,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,0,905.42,517.5,118.6,2,1.037|1.300,1.191,1,-131.0,861.9,467.59,1,ok,,0.456,0.882,1,255.0,INV,4,16,0.395|0.230|0.505|0.722|0.789|0.833|0.834|0.882,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,0,905.42,517.5,118.6,2,1.037|1.300,1.191,1,-59.5,943.39,452.8,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,0,905.42,517.5,118.6,2,1.037|1.300,1.191,1,60.0,943.04,582.4,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,0,905.42,517.5,118.6,2,1.037|1.300,1.191,1,131.0,862.06,567.54,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,6,544.34,214.07,91.2,1,1.103,1.164,1,-131.0,502.53,265.41,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,6,544.34,214.07,91.2,1,1.103,1.164,1,-59.5,474.15,187.6,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,6,544.34,214.07,91.2,1,1.103,1.164,1,60.0,601.94,166.0,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,6,544.34,214.07,91.2,1,1.103,1.164,1,131.0,601.01,248.33,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,5,831.94,319.78,77.8,2,1.001|1.195,1.136,1,-131.0,766.51,309.61,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,5,831.94,319.78,77.8,2,1.001|1.195,1.136,1,-59.5,819.35,245.83,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,5,831.94,319.78,77.8,2,1.001|1.195,1.136,1,60.0,902.5,345.24,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,5,831.94,319.78,77.8,2,1.001|1.195,1.136,1,131.0,830.97,385.99,1,ok,,0.292,0.855,1,231.2,INV,5,16,0.752|0.697|0.163|0.575|0.839|0.854|0.855|0.855,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,3,651.75,214.7,52.4,2,1.008|1.234,1.112,1,-131.0,594.86,248.59,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,3,651.75,214.7,52.4,2,1.008|1.234,1.112,1,-59.5,594.9,165.76,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,3,651.75,214.7,52.4,2,1.008|1.234,1.112,1,60.0,722.35,189.32,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,3,651.75,214.7,52.4,2,1.008|1.234,1.112,1,131.0,693.23,266.32,1,ok,,0.31,0.863,1,174.5,INV,6,16,0.816|0.773|0.724|0.622|0.847|0.843|0.853|0.863,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,1,749.64,247.68,33.6,2,1.000|1.287,1.112,1,-131.0,684.76,260.95,1,ok,,0.534,0.767,1,155.0,INV,2,16,0.272|0.125|0.242|0.397|0.000|0.759|0.767|0.459,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,1,749.64,247.68,33.6,2,1.000|1.287,1.112,1,-59.5,712.06,182.75,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,1,749.64,247.68,33.6,2,1.000|1.287,1.112,1,60.0,824.65,246.94,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,1,749.64,247.68,33.6,2,1.000|1.287,1.112,1,131.0,771.81,310.07,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,4,831.11,717.4,77.4,2,0.995|1.216,,1,-131.0,830.45,651.19,1,ok,,0.482,0.873,1,250.0,INV,3,16,0.638|0.140|0.347|0.634|0.693|0.840|0.816|0.873,1,3,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,4,831.11,717.4,77.4,2,0.995|1.216,,1,-59.5,902.01,692.89,1,hough_miss,0,,0.0,0,,,,,,1,3,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,4,831.11,717.4,77.4,2,0.995|1.216,,1,60.0,817.53,791.18,0,oof,,,0.0,0,,,,,,1,3,0,0
D:\zq\result\NG\20260906_100422_CAM#000273_NG_NO_FEATURE.jpg,back,OK,存在翻边外圈 + 冲压小圆压痕(正面),137.2,pitch_fit(n=8),307.6,41.91,8,8,4,831.11,717.4,77.4,2,0.995|1.216,,1,131.0,765.63,727.27,1,hough_miss,0,,0.0,0,,,,,,1,3,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,2,820.09,365.33,149.6,2,1.036|1.245,1.176,1,-131.0,755.87,365.53,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,2,820.09,365.33,149.6,2,1.036|1.245,1.176,1,-59.5,796.8,296.41,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,2,820.09,365.33,149.6,2,1.036|1.245,1.176,1,60.0,891.55,379.0,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,2,820.09,365.33,149.6,2,1.036|1.245,1.176,1,131.0,829.22,428.9,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,7,892.67,446.76,139.3,2,1.088|1.263,,1,-131.0,836.9,414.91,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,7,892.67,446.76,139.3,2,1.088|1.263,,1,-59.5,906.83,375.39,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,7,892.67,446.76,139.3,2,1.088|1.263,,1,60.0,947.8,494.23,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,7,892.67,446.76,139.3,2,1.088|1.263,,1,131.0,868.89,506.41,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,1,930.91,652.8,127.1,2,0.917|1.209,1.338,1,-131.0,917.5,589.99,1,gate_miss,2,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,1,930.91,652.8,127.1,2,0.917|1.209,1.338,1,-59.5,993.56,615.82,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,1,930.91,652.8,127.1,2,0.917|1.209,1.338,1,60.0,932.24,725.54,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,1,930.91,652.8,127.1,2,0.917|1.209,1.338,1,131.0,870.58,674.82,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,3,724.95,309.95,125.3,2,1.010|1.247,1.338,1,-131.0,669.85,342.94,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,3,724.95,309.95,125.3,2,1.010|1.247,1.338,1,-59.5,669.7,262.62,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,3,724.95,309.95,125.3,2,1.010|1.247,1.338,1,60.0,793.35,285.17,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,3,724.95,309.95,125.3,2,1.010|1.247,1.338,1,131.0,765.29,359.92,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,5,617.8,291.59,120.7,2,0.971|1.255,,1,-131.0,583.94,346.15,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,5,617.8,291.59,120.7,2,0.971|1.255,,1,-59.5,547.01,274.81,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,5,617.8,291.59,120.7,2,0.971|1.255,,1,60.0,667.26,238.23,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,5,617.8,291.59,120.7,2,0.971|1.255,,1,131.0,676.55,317.53,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,6,514.06,310.72,98.7,2,0.893|1.250,,1,-131.0,503.94,374.14,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,6,514.06,310.72,98.7,2,0.893|1.250,,1,-59.5,442.29,322.64,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,6,514.06,310.72,98.7,2,0.893|1.250,,1,60.0,539.02,242.38,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,6,514.06,310.72,98.7,2,0.893|1.250,,1,131.0,578.27,311.91,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,0,931.87,546.61,56.5,2,0.942|1.218,,1,-131.0,895.59,493.62,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,0,931.87,546.61,56.5,2,0.942|1.218,,1,-59.5,975.76,488.59,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,0,931.87,546.61,56.5,2,0.942|1.218,,1,60.0,960.76,613.39,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,0,931.87,546.61,56.5,2,0.942|1.218,,1,131.0,884.44,589.91,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,8,754.53,170.95,20.4,2,1.000|1.236,1.284,1,-131.0,698.99,203.2,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,8,754.53,170.95,20.4,2,1.000|1.236,1.284,1,-59.5,699.92,122.88,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,8,754.53,170.95,20.4,2,1.000|1.236,1.284,1,60.0,823.27,147.1,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,8,754.53,170.95,20.4,2,1.000|1.236,1.284,1,131.0,794.19,221.46,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,4,894.37,756.03,49.0,2,1.023|1.240,1.119,1,-131.0,903.32,692.44,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,4,894.37,756.03,49.0,2,1.023|1.240,1.119,1,-59.5,965.91,742.8,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,4,894.37,756.03,49.0,2,1.023|1.240,1.119,1,60.0,870.66,824.82,0,oof,,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_100423_CAM#000275_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),143.7,pitch_fit(n=9),264.3,40.65,9,9,4,894.37,756.03,49.0,2,1.023|1.240,1.119,1,131.0,830.15,756.02,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_100424_CAM#000276_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),103.7,pitch_fit(n=6),312.4,40.21,6,6,4,768.17,320.91,131.7,1,1.117,1.301,1,-131.0,706.17,334.8,1,gate_miss,1,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100424_CAM#000276_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),103.7,pitch_fit(n=6),312.4,40.21,6,6,4,768.17,320.91,131.7,1,1.117,1.301,1,-59.5,730.96,259.29,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100424_CAM#000276_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),103.7,pitch_fit(n=6),312.4,40.21,6,6,4,768.17,320.91,131.7,1,1.117,1.301,1,60.0,840.13,318.87,1,low_circ,,0.303,0.735,0,109.0,INV,0,16,0.660|0.629|0.576|0.461|0.462|0.709|0.676|0.735,0,4,0,0
D:\zq\result\NG\20260906_100424_CAM#000276_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),103.7,pitch_fit(n=6),312.4,40.21,6,6,4,768.17,320.91,131.7,1,1.117,1.301,1,131.0,790.55,380.38,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100424_CAM#000276_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),103.7,pitch_fit(n=6),312.4,40.21,6,6,5,561.7,291.9,122.1,2,0.979|1.217,,1,-131.0,522.41,341.84,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100424_CAM#000276_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),103.7,pitch_fit(n=6),312.4,40.21,6,6,5,561.7,291.9,122.1,2,0.979|1.217,,1,-59.5,493.92,267.64,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100424_CAM#000276_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),103.7,pitch_fit(n=6),312.4,40.21,6,6,5,561.7,291.9,122.1,2,0.979|1.217,,1,60.0,616.18,244.86,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100424_CAM#000276_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),103.7,pitch_fit(n=6),312.4,40.21,6,6,5,561.7,291.9,122.1,2,0.979|1.217,,1,131.0,616.61,323.86,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_100424_CAM#000276_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),103.7,pitch_fit(n=6),312.4,40.21,6,6,1,910.37,476.1,116.6,2,0.921|1.288,1.136,1,-131.0,853.56,447.64,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100424_CAM#000276_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),103.7,pitch_fit(n=6),312.4,40.21,6,6,1,910.37,476.1,116.6,2,0.921|1.288,1.136,1,-59.5,920.53,404.84,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
D:\zq\result\NG\20260906_100424_CAM#000276_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),103.7,pitch_fit(n=6),312.4,40.21,6,6,1,910.37,476.1,116.6,2,0.921|1.288,1.136,1,60.0,967.39,520.04,1,hough_miss,0,,0.0,0,,,,,,1,4,0,0
